LAT,LONG,DMS_LAT,DMS_LONG,FC,DSG,PC,CC1,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD
37.7003,127.0991,37:42:01N,127:05:57E,H,FLLS,,KS,V,kor,,,ONGNYUPOKPO,Ongnyu-p’okp’o,Ongnyu-p'okp'o,ONGNYUPOKPO,Ongnyu-p’okp’o,Ongnyu-p'okp'o,,17/12/2013,12,,10600547,kor_Hang2Latn_MR_1939
36.989791,128.567951,36:59:23N,128:34:05E,H,FLLS,,KS,N,kor,,pokpo,YEONHWAPOKPO,Yeonhwapokpo,Yeonhwapokpo,YEONHWAPOKPO,Yeonhwapokpo,Yeonhwapokpo,,06/05/2014,12345,1,14934531,kor_Hang2Latn_MOCT_2000
36.989791,128.567951,36:59:23N,128:34:05E,H,FLLS,,KS,NS,kor,,폭포,연화폭포,연화폭포,연화폭포,연화폭포,연화폭포,연화폭포,,06/05/2014,12345,,14934530,
37.554443,127.615716,37:33:16N,127:36:57E,H,FLLS,,KS,NS,kor,,폭포,중원폭포,중원폭포,중원폭포,중원폭포,중원폭포,중원폭포,,01/05/2014,12,,14928976,
37.554443,127.615716,37:33:16N,127:36:57E,H,FLLS,,KS,V,kor,,,CHUNGWONPOKPO,Chungwŏn-p’okp’o,Chungwon-p'okp'o,CHUNGWONPOKPO,Chungwŏn-p’okp’o,Chungwon-p'okp'o,,01/05/2014,12,,,kor_Hang2Latn_MR_1939
37.554443,127.615716,37:33:16N,127:36:57E,H,FLLS,,KS,N,kor,,Pokpo,JUNGWONPOKPO,Jungwonpokpo,Jungwonpokpo,JUNGWONPOKPO,Jungwonpokpo,Jungwonpokpo,,01/05/2014,12,1,10597763,kor_Hang2Latn_MOCT_2000
38.206367,127.950943,38:12:23N,127:57:03E,H,FLLS,,KS,NS,kor,,폭포,직연폭포,직연폭포,직연폭포,직연폭포,직연폭포,직연폭포,,19/09/2014,123,,6552569,
38.206367,127.950943,38:12:23N,127:57:03E,H,FLLS,,KS,V,kor,,,CHIGYONPOKPO,Chigyŏn-p’okp’o,Chigyon-p'okp'o,CHIGYONPOKPO,Chigyŏn-p’okp’o,Chigyon-p'okp'o,,19/09/2014,123,,,kor_Hang2Latn_MR_1939
38.206367,127.950943,38:12:23N,127:57:03E,H,FLLS,,KS,N,kor,,Pokpo,JIGYEONPOKPO,Jigyeonpokpo,Jigyeonpokpo,JIGYEONPOKPO,Jigyeonpokpo,Jigyeonpokpo,,19/09/2014,123,1,6552568,kor_Hang2Latn_MOCT_2000
37.9453,127.0863,37:56:43N,127:05:11E,H,FLLS,,KS,N,kor,,Pokpo,WONHYOPOKPO,Wonhyopokpo,Wonhyopokpo,WONHYOPOKPO,Wonhyopokpo,Wonhyopokpo,,27/03/2014,12,1,10598048,kor_Hang2Latn_MOCT_2000
37.9453,127.0863,37:56:43N,127:05:11E,H,FLLS,,KS,NS,kor,,폭포,원효폭포,원효폭포,원효폭포,원효폭포,원효폭포,원효폭포,,27/03/2014,12,,14813342,
37.9453,127.0863,37:56:43N,127:05:11E,H,FLLS,,KS,V,kor,,,WONHYOPOKPO,Wŏnhyo-p’okp’o,Wonhyo-p'okp'o,WONHYOPOKPO,Wŏnhyo-p’okp’o,Wonhyo-p'okp'o,,27/03/2014,12,,,kor_Hang2Latn_MR_1939
37.947193,126.922078,37:56:50N,126:55:19E,H,FLLS,,KS,NS,kor,,폭포,퇴골폭포,퇴골폭포,퇴골폭포,퇴골폭포,퇴골폭포,퇴골폭포,,27/03/2014,12,,14813244,
37.947193,126.922078,37:56:50N,126:55:19E,H,FLLS,,KS,N,kor,,Pokpo,TOEGOLPOKPO,Toegolpokpo,Toegolpokpo,TOEGOLPOKPO,Toegolpokpo,Toegolpokpo,,27/03/2014,12,1,10597897,kor_Hang2Latn_MOCT_2000
37.947193,126.922078,37:56:50N,126:55:19E,H,FLLS,,KS,V,kor,,,TOEGOLPOKPO,T’oegol-p’okp’o,T'oegol-p'okp'o,TOEGOLPOKPO,T’oegol-p’okp’o,T'oegol-p'okp'o,,27/03/2014,12,,,kor_Hang2Latn_MR_1939
38.208133,128.073146,38:12:29N,128:04:23E,H,FLLS,,KS,N,kor,,Pokpo,PALLANGPOKPO,Pallangpokpo,Pallangpokpo,PALLANGPOKPO,Pallangpokpo,Pallangpokpo,,26/09/2014,12345,1,15261693,kor_Hang2Latn_MOCT_2000
38.208133,128.073146,38:12:29N,128:04:23E,H,FLLS,,KS,NS,kor,,폭포,팔랑폭포,팔랑폭포,팔랑폭포,팔랑폭포,팔랑폭포,팔랑폭포,,26/09/2014,12345,,15261692,
37.7898,127.6054,37:47:23N,127:36:19E,H,FLLS,,KS,N,kor,,Pokpo,JAGEUNPOKPO,Jageunpokpo,Jageunpokpo,JAGEUNPOKPO,Jageunpokpo,Jageunpokpo,,04/03/2014,12,1,10601290,kor_Hang2Latn_MOCT_2000
37.7898,127.6054,37:47:23N,127:36:19E,H,FLLS,,KS,V,kor,,,CHAGUNPOKPO,Chagŭn-p’okp’o,Chagun-p'okp'o,CHAGUNPOKPO,Chagŭn-p’okp’o,Chagun-p'okp'o,,04/03/2014,12,,10601290,kor_Hang2Latn_MR_1939
37.7898,127.6054,37:47:23N,127:36:19E,H,FLLS,,KS,NS,kor,,폭포,작은폭포,작은폭포,작은폭포,작은폭포,작은폭포,작은폭포,,04/03/2014,12,,14725551,
37.793012,127.61017,37:47:35N,127:36:37E,H,FLLS,,KS,N,kor,,Pokpo,GUGOKPOKPO,Gugokpokpo,Gugokpokpo,GUGOKPOKPO,Gugokpokpo,Gugokpokpo,,05/03/2014,12,1,10601291,kor_Hang2Latn_MOCT_2000
37.793012,127.61017,37:47:35N,127:36:37E,H,FLLS,,KS,V,kor,,,KUGOKPOKPO,Kugok-p’okp’o,Kugok-p'okp'o,KUGOKPOKPO,Kugok-p’okp’o,Kugok-p'okp'o,,05/03/2014,12,,10601291,kor_Hang2Latn_MR_1939
37.793012,127.61017,37:47:35N,127:36:37E,H,FLLS,,KS,NS,kor,,폭포,구곡폭포,구곡폭포,구곡폭포,구곡폭포,구곡폭포,구곡폭포,,05/03/2014,12,,14725597,
38.165025,127.947932,38:09:54N,127:56:53E,H,FLLS,,KS,N,kor,,Pokpo,GEOMMUJEONGYAKSUPOKPO,Geommujeongyaksupokpo,Geommujeongyaksupokpo,GEOMMUJEONGYAKSUPOKPO,Geommujeongyaksupokpo,Geommujeongyaksupokpo,,23/09/2014,12345,1,15249895,kor_Hang2Latn_MOCT_2000
38.165025,127.947932,38:09:54N,127:56:53E,H,FLLS,,KS,NS,kor,,폭포,검무정약수폭포,검무정약수폭포,검무정약수폭포,검무정약수폭포,검무정약수폭포,검무정약수폭포,,23/09/2014,12345,,15249894,
38.162551,127.949886,38:09:45N,127:57:00E,H,FLLS,,KS,N,kor,,Pokpo,GULLYANGPOKPO,Gullyangpokpo,Gullyangpokpo,GULLYANGPOKPO,Gullyangpokpo,Gullyangpokpo,,23/09/2014,12345,1,15249901,kor_Hang2Latn_MOCT_2000
38.162551,127.949886,38:09:45N,127:57:00E,H,FLLS,,KS,NS,kor,,폭포,군량폭포,군량폭포,군량폭포,군량폭포,군량폭포,군량폭포,,23/09/2014,12345,,15249900,
37.050161,128.568406,37:03:01N,128:34:06E,H,FLLS,,KS,N,kor,,Pokpo,ORIPOKPO,Oripokpo,Oripokpo,ORIPOKPO,Oripokpo,Oripokpo,,05/05/2014,12345,1,14933747,kor_Hang2Latn_MOCT_2000
37.050161,128.568406,37:03:01N,128:34:06E,H,FLLS,,KS,NS,kor,,폭포,오리폭포,오리폭포,오리폭포,오리폭포,오리폭포,오리폭포,,05/05/2014,12345,,14933745,
36.963611,128.54465,36:57:49N,128:32:41E,H,FLLS,,KS,N,kor,,,SEOKCHEONPOKPO,Seokcheonpokpo,Seokcheonpokpo,SEOKCHEONPOKPO,Seokcheonpokpo,Seokcheonpokpo,,15/05/2014,12345,1,14933690,kor_Hang2Latn_MOCT_2000
36.963611,128.54465,36:57:49N,128:32:41E,H,FLLS,,KS,NS,kor,,,석천폭포,석천폭포,석천폭포,석천폭포,석천폭포,석천폭포,,15/05/2014,12345,,14933689,
36.95209,128.48874,36:57:08N,128:29:19E,H,FLLS,,KS,N,kor,,Pokpo,BIROPOKPO,Biropokpo,Biropokpo,BIROPOKPO,Biropokpo,Biropokpo,,06/05/2014,12345,1,14933517,kor_Hang2Latn_MOCT_2000
36.95209,128.48874,36:57:08N,128:29:19E,H,FLLS,,KS,NS,kor,,폭포,비로폭포,비로폭포,비로폭포,비로폭포,비로폭포,비로폭포,,06/05/2014,12345,,14933514,
37.7217,128.0213,37:43:18N,128:01:17E,H,FLLS,,KS,N,kor,,Pokpo,GONGJAKPOKPO,Gongjakpokpo,Gongjakpokpo,GONGJAKPOKPO,Gongjakpokpo,Gongjakpokpo,,12/03/2014,12,1,10632123,kor_Hang2Latn_MOCT_2000
37.7217,128.0213,37:43:18N,128:01:17E,H,FLLS,,KS,V,kor,,,KONGJAKPOKPO,Kongjak-p’okp’o,Kongjak-p'okp'o,KONGJAKPOKPO,Kongjak-p’okp’o,Kongjak-p'okp'o,,12/03/2014,12,,10632123,kor_Hang2Latn_MR_1939
37.7217,128.0213,37:43:18N,128:01:17E,H,FLLS,,KS,NS,kor,,폭포,공작폭포,공작폭포,공작폭포,공작폭포,공작폭포,공작폭포,,12/03/2014,12,,14750068,
37.9824,127.81178,37:58:57N,127:48:42E,H,FLLS,,KS,N,kor,,Pokpo,GUSEONGPOKPO,Guseongpokpo,Guseongpokpo,GUSEONGPOKPO,Guseongpokpo,Guseongpokpo,,27/11/2014,12,1,10630834,kor_Hang2Latn_MOCT_2000
37.9824,127.81178,37:58:57N,127:48:42E,H,FLLS,,KS,V,kor,,,KUSONGPOKPO,Kusŏng-p’okp’o,Kusong-p'okp'o,KUSONGPOKPO,Kusŏng-p’okp’o,Kusong-p'okp'o,,27/11/2014,12,,,kor_Hang2Latn_MR_1939
37.9824,127.81178,37:58:57N,127:48:42E,H,FLLS,,KS,NS,kor,,폭포,구성폭포,구성폭포,구성폭포,구성폭포,구성폭포,구성폭포,,27/11/2014,12,,15395840,
37.8568,127.2409,37:51:24N,127:14:27E,H,FLLS,,KS,NS,kor,,폭포,수원폭포,수원폭포,수원폭포,수원폭포,수원폭포,수원폭포,,28/01/2015,12,,15715986,
37.8568,127.2409,37:51:24N,127:14:27E,H,FLLS,,KS,V,kor,,,SUWONPOKPO,Suwŏn-p’okp’o,Suwon-p'okp'o,SUWONPOKPO,Suwŏn-p’okp’o,Suwon-p'okp'o,,28/01/2015,12,,,kor_Hang2Latn_MR_1939
37.8568,127.2409,37:51:24N,127:14:27E,H,FLLS,,KS,N,kor,,Pokpo,SUWONPOKPO,Suwonpokpo,Suwonpokpo,SUWONPOKPO,Suwonpokpo,Suwonpokpo,,28/01/2015,12,1,10630678,kor_Hang2Latn_MOCT_2000
38.209673,127.266308,38:12:35N,127:15:59E,H,FLLS,,KS,N,kor,,Pokpo,JIKTANGPOKPO,Jiktangpokpo,Jiktangpokpo,JIKTANGPOKPO,Jiktangpokpo,Jiktangpokpo,,06/10/2014,12345,1,15285030,kor_Hang2Latn_MOCT_2000
38.209673,127.266308,38:12:35N,127:15:59E,H,FLLS,,KS,NS,kor,,폭포,직탕폭포,직탕폭포,직탕폭포,직탕폭포,직탕폭포,직탕폭포,,06/10/2014,12345,,15285029,
37.895719,127.137627,37:53:45N,127:08:15E,H,FLLS,,KS,N,kor,,Pokpo,WANGBANGPOKPO,Wangbangpokpo,Wangbangpokpo,WANGBANGPOKPO,Wangbangpokpo,Wangbangpokpo,,11/11/2014,12345,1,15354115,kor_Hang2Latn_MOCT_2000
37.895719,127.137627,37:53:45N,127:08:15E,H,FLLS,,KS,NS,kor,,폭포,왕방폭포,왕방폭포,왕방폭포,왕방폭포,왕방폭포,왕방폭포,,11/11/2014,12345,,15354114,
37.884527,128.245032,37:53:04N,128:14:42E,H,FLLS,,KS,V,kor,,,YONGSOPOKPO,Yongso-p’okp’o,Yongso-p'okp'o,YONGSOPOKPO,Yongso-p’okp’o,Yongso-p'okp'o,,16/12/2014,1,,,kor_Hang2Latn_MR_1939
37.884527,128.245032,37:53:04N,128:14:42E,H,FLLS,,KS,NS,kor,,폭포,용소폭포,용소폭포,용소폭포,용소폭포,용소폭포,용소폭포,,16/12/2014,1,,15482331,
37.884527,128.245032,37:53:04N,128:14:42E,H,FLLS,,KS,N,kor,,Pokpo,YONGSOPOKPO,Yongsopokpo,Yongsopokpo,YONGSOPOKPO,Yongsopokpo,Yongsopokpo,,16/12/2014,1,1,10631304,kor_Hang2Latn_MOCT_2000
38.01975,127.526374,38:01:11N,127:31:35E,H,FLLS,,KS,N,kor,,Pokpo,SAMILPOKPO,Samilpokpo,Samilpokpo,SAMILPOKPO,Samilpokpo,Samilpokpo,,19/12/2014,12345,1,15505027,kor_Hang2Latn_MOCT_2000
38.01975,127.526374,38:01:11N,127:31:35E,H,FLLS,,KS,NS,kor,,폭포,삼일폭포,삼일폭포,삼일폭포,삼일폭포,삼일폭포,삼일폭포,,19/12/2014,12345,,15505026,
38.01619,127.441269,38:00:58N,127:26:29E,H,FLLS,,KS,N,kor,,Pokpo,YONGSOPOKPO,Yongsopokpo,Yongsopokpo,YONGSOPOKPO,Yongsopokpo,Yongsopokpo,,19/12/2014,12345,1,15501942,kor_Hang2Latn_MOCT_2000
38.01619,127.441269,38:00:58N,127:26:29E,H,FLLS,,KS,NS,kor,,폭포,용소폭포,용소폭포,용소폭포,용소폭포,용소폭포,용소폭포,,19/12/2014,12345,,15501941,
38.015194,127.434612,38:00:55N,127:26:05E,H,FLLS,,KS,N,kor,,Pokpo,MUJUCHAEPOKPO,Mujuchaepokpo,Mujuchaepokpo,MUJUCHAEPOKPO,Mujuchaepokpo,Mujuchaepokpo,,19/12/2014,12345,1,15501946,kor_Hang2Latn_MOCT_2000
38.015194,127.434612,38:00:55N,127:26:05E,H,FLLS,,KS,NS,kor,,폭포,무주채폭포,무주채폭포,무주채폭포,무주채폭포,무주채폭포,무주채폭포,,19/12/2014,12345,,15501945,
38.053217,127.57878,38:03:12N,127:34:44E,H,FLLS,,KS,N,kor,,Pokpo,BANGHWAGIPOKPO,Banghwagipokpo,Banghwagipokpo,BANGHWAGIPOKPO,Banghwagipokpo,Banghwagipokpo,,22/12/2014,12345,1,15511190,kor_Hang2Latn_MOCT_2000
38.053217,127.57878,38:03:12N,127:34:44E,H,FLLS,,KS,NS,kor,,폭포,방화기폭포,방화기폭포,방화기폭포,방화기폭포,방화기폭포,방화기폭포,,22/12/2014,12345,,15511189,
37.6966,127.0916,37:41:48N,127:05:30E,H,FLLS,,KS,NS,kor,,폭포,은류폭포,은류폭포,은류폭포,은류폭포,은류폭포,은류폭포,,17/12/2013,12,,14555101,
37.6966,127.0916,37:41:48N,127:05:30E,H,FLLS,,KS,N,kor,,Pokpo,EULLYUPOKPO,Eullyupokpo,Eullyupokpo,EULLYUPOKPO,Eullyupokpo,Eullyupokpo,,17/12/2013,12,1,10600528,kor_Hang2Latn_MOCT_2000
37.6966,127.0916,37:41:48N,127:05:30E,H,FLLS,,KS,V,kor,,,ULLYUPOKPO,Ŭllyu-p’okp’o,Ullyu-p'okp'o,ULLYUPOKPO,Ŭllyu-p’okp’o,Ullyu-p'okp'o,,17/12/2013,12,,,kor_Hang2Latn_MR_1939
37.6975,127.0911,37:41:51N,127:05:28E,H,FLLS,,KS,NS,kor,,폭포,금류폭포,금류폭포,금류폭포,금류폭포,금류폭포,금류폭포,,17/12/2013,12,,14555106,
37.6975,127.0911,37:41:51N,127:05:28E,H,FLLS,,KS,N,kor,,Pokpo,GEUMNYUPOKPO,Geumnyupokpo,Geumnyupokpo,GEUMNYUPOKPO,Geumnyupokpo,Geumnyupokpo,,17/12/2013,12,1,10600533,kor_Hang2Latn_MOCT_2000
37.6975,127.0911,37:41:51N,127:05:28E,H,FLLS,,KS,V,kor,,,KUMNYUPOKPO,Kŭmnyu-p’okp’o,Kumnyu-p'okp'o,KUMNYUPOKPO,Kŭmnyu-p’okp’o,Kumnyu-p'okp'o,,17/12/2013,12,,,kor_Hang2Latn_MR_1939
36.33146,127.22927,36:19:53N,127:13:45E,H,FLLS,,KS,N,kor,,Pokpo,AMYONGCHUPOKPO,Amyongchupokpo,Amyongchupokpo,AMYONGCHUPOKPO,Amyongchupokpo,Amyongchupokpo,,04/09/2015,1,1,10795356,kor_Hang2Latn_MOCT_2000
36.33146,127.22927,36:19:53N,127:13:45E,H,FLLS,,KS,NS,kor,,폭포,암용추폭포,암용추폭포,암용추폭포,암용추폭포,암용추폭포,암용추폭포,,04/09/2015,1,,16747297,
36.33146,127.22927,36:19:53N,127:13:45E,H,FLLS,,KS,V,kor,,,AMYONGCHUPOKPO,Amyongch’u-p’okp’o,Amyongch'u-p'okp'o,AMYONGCHUPOKPO,Amyongch’u-p’okp’o,Amyongch'u-p'okp'o,,04/09/2015,1,,,kor_Hang2Latn_MR_1939
36.3525,127.2084,36:21:09N,127:12:30E,H,FLLS,,KS,N,kor,,Pokpo,EUNSEONPOKPO,Eunseonpokpo,Eunseonpokpo,EUNSEONPOKPO,Eunseonpokpo,Eunseonpokpo,,03/09/2015,12,1,10794353,kor_Hang2Latn_MOCT_2000
36.3525,127.2084,36:21:09N,127:12:30E,H,FLLS,,KS,NS,kor,,폭포,은선폭포,은선폭포,은선폭포,은선폭포,은선폭포,은선폭포,,03/09/2015,12,,16744629,
36.3525,127.2084,36:21:09N,127:12:30E,H,FLLS,,KS,V,kor,,,UNSONPOKPO,Ŭnsŏn-p’okp’o,Unson-p'okp'o,UNSONPOKPO,Ŭnsŏn-p’okp’o,Unson-p'okp'o,,03/09/2015,12,,,kor_Hang2Latn_MR_1939
36.36456,127.19009,36:21:52N,127:11:24E,H,FLLS,,KS,N,kor,,Pokpo,YONGMUNPOKPO,Yongmunpokpo,Yongmunpokpo,YONGMUNPOKPO,Yongmunpokpo,Yongmunpokpo,,03/09/2015,1,1,10789555,kor_Hang2Latn_MOCT_2000
36.36456,127.19009,36:21:52N,127:11:24E,H,FLLS,,KS,NS,kor,,폭포,용문폭포,용문폭포,용문폭포,용문폭포,용문폭포,용문폭포,,03/09/2015,1,,16740339,
36.36456,127.19009,36:21:52N,127:11:24E,H,FLLS,,KS,V,kor,,,YONGMUNPOKPO,Yongmun-p’okp’o,Yongmun-p'okp'o,YONGMUNPOKPO,Yongmun-p’okp’o,Yongmun-p'okp'o,,03/09/2015,1,,,kor_Hang2Latn_MR_1939
35.987431,128.76524,35:59:15N,128:45:55E,H,FLLS,,KS,N,kor,,Pokpo,GIGIAMPOKPO,Gigiampokpo,Gigiampokpo,GIGIAMPOKPO,Gigiampokpo,Gigiampokpo,,17/11/2015,12,1,17062829,kor_Hang2Latn_MOCT_2000
35.987431,128.76524,35:59:15N,128:45:55E,H,FLLS,,KS,NS,kor,,폭포,기기암폭포,기기암폭포,기기암폭포,기기암폭포,기기암폭포,기기암폭포,,17/11/2015,12,,17062828,
35.986788,128.770827,35:59:12N,128:46:15E,H,FLLS,,KS,N,kor,,Pokpo,ANHEUNGPOKPO,Anheungpokpo,Anheungpokpo,ANHEUNGPOKPO,Anheungpokpo,Anheungpokpo,,17/11/2015,12,1,17062831,kor_Hang2Latn_MOCT_2000
35.986788,128.770827,35:59:12N,128:46:15E,H,FLLS,,KS,NS,kor,,폭포,안흥폭포,안흥폭포,안흥폭포,안흥폭포,안흥폭포,안흥폭포,,17/11/2015,12,,17062830,
36.030069,128.721271,36:01:48N,128:43:17E,H,FLLS,,KS,N,kor,,Pokpo,CHISANPOKPO,Chisanpokpo,Chisanpokpo,CHISANPOKPO,Chisanpokpo,Chisanpokpo,,27/10/2015,12,1,16993032,kor_Hang2Latn_MOCT_2000
36.030069,128.721271,36:01:48N,128:43:17E,H,FLLS,,KS,NS,kor,,폭포,치산폭포,치산폭포,치산폭포,치산폭포,치산폭포,치산폭포,,27/10/2015,12,,16993031,
36.030069,128.721271,36:01:48N,128:43:17E,H,FLLS,,KS,V,kor,,,GONGSANPOKPO,Gongsanpokpo,Gongsanpokpo,GONGSANPOKPO,Gongsanpokpo,Gongsanpokpo,,27/10/2015,12,,16993033,kor_Hang2Latn_MOCT_2000
36.030069,128.721271,36:01:48N,128:43:17E,H,FLLS,,KS,VS,kor,,,공산폭포,공산폭포,공산폭포,공산폭포,공산폭포,공산폭포,,27/10/2015,12,,16993034,
36.23023,127.53077,36:13:49N,127:31:51E,H,FLLS,,KS,N,kor,,Pokpo,HAPOKPO,Hapokpo,Hapokpo,HAPOKPO,Hapokpo,Hapokpo,,21/10/2015,1,1,10793529,kor_Hang2Latn_MOCT_2000
36.23023,127.53077,36:13:49N,127:31:51E,H,FLLS,,KS,NS,kor,,폭포,하폭포,하폭포,하폭포,하폭포,하폭포,하폭포,,21/10/2015,1,,16969310,
36.23023,127.53077,36:13:49N,127:31:51E,H,FLLS,,KS,V,kor,,,HAPOKPO,Ha-p’okp’o,Ha-p'okp'o,HAPOKPO,Ha-p’okp’o,Ha-p'okp'o,,21/10/2015,1,,,kor_Hang2Latn_MR_1939
36.22801,127.53244,36:13:41N,127:31:57E,H,FLLS,,KS,N,kor,,Pokpo,SANGPOKPO,Sangpokpo,Sangpokpo,SANGPOKPO,Sangpokpo,Sangpokpo,,21/10/2015,1,1,10793530,kor_Hang2Latn_MOCT_2000
36.22801,127.53244,36:13:41N,127:31:57E,H,FLLS,,KS,NS,kor,,폭포,상폭포,상폭포,상폭포,상폭포,상폭포,상폭포,,21/10/2015,1,,16969312,
36.22801,127.53244,36:13:41N,127:31:57E,H,FLLS,,KS,V,kor,,,SANGPOKPO,Sang-p’okp’o,Sang-p'okp'o,SANGPOKPO,Sang-p’okp’o,Sang-p'okp'o,,21/10/2015,1,,,kor_Hang2Latn_MR_1939
35.927322,128.680266,35:55:38N,128:40:49E,H,FLLS,,KS,N,kor,,Pokpo,IGISEPOKPO,Igisepokpo,Igisepokpo,IGISEPOKPO,Igisepokpo,Igisepokpo,,12/11/2015,12,1,17057931,kor_Hang2Latn_MOCT_2000
35.927322,128.680266,35:55:38N,128:40:49E,H,FLLS,,KS,NS,kor,,폭포,이기세폭포,이기세폭포,이기세폭포,이기세폭포,이기세폭포,이기세폭포,,12/11/2015,12,,17057930,
35.597394,128.990047,35:35:51N,128:59:24E,H,FLLS,,KS,N,kor,,Pokpo,BAEGYEONPOKPO,Baegyeonpokpo,Baegyeonpokpo,BAEGYEONPOKPO,Baegyeonpokpo,Baegyeonpokpo,,13/01/2016,12,1,17190530,kor_Hang2Latn_MOCT_2000
35.597394,128.990047,35:35:51N,128:59:24E,H,FLLS,,KS,NS,kor,,폭포,백연폭포,백연폭포,백연폭포,백연폭포,백연폭포,백연폭포,,13/01/2016,12,,17190529,
35.575965,128.983909,35:34:33N,128:59:02E,H,FLLS,,KS,N,kor,,Pokpo,GAMABOLPOKPO,Gamabolpokpo,Gamabolpokpo,GAMABOLPOKPO,Gamabolpokpo,Gamabolpokpo,,13/01/2016,12,1,17190589,kor_Hang2Latn_MOCT_2000
35.575965,128.983909,35:34:33N,128:59:02E,H,FLLS,,KS,NS,kor,,폭포,가마볼폭포,가마볼폭포,가마볼폭포,가마볼폭포,가마볼폭포,가마볼폭포,,13/01/2016,12,,17190588,
35.551429,129.060649,35:33:05N,129:03:38E,H,FLLS,,KS,N,kor,,Pokpo,HONGNYUPOKPO,Hongnyupokpo,Hongnyupokpo,HONGNYUPOKPO,Hongnyupokpo,Hongnyupokpo,,13/01/2016,12,1,17190963,kor_Hang2Latn_MOCT_2000
35.551429,129.060649,35:33:05N,129:03:38E,H,FLLS,,KS,NS,kor,,폭포,홍류폭포,홍류폭포,홍류폭포,홍류폭포,홍류폭포,홍류폭포,,13/01/2016,12,,17190962,
35.559751,129.057142,35:33:35N,129:03:26E,H,FLLS,,KS,N,kor,,Pokpo,GANWOLPOKPO,Ganwolpokpo,Ganwolpokpo,GANWOLPOKPO,Ganwolpokpo,Ganwolpokpo,,13/01/2016,12,1,17190965,kor_Hang2Latn_MOCT_2000
35.559751,129.057142,35:33:35N,129:03:26E,H,FLLS,,KS,NS,kor,,폭포,간월폭포,간월폭포,간월폭포,간월폭포,간월폭포,간월폭포,,13/01/2016,12,,17190964,
35.587557,128.996632,35:35:15N,128:59:48E,H,FLLS,,KS,N,kor,,Pokpo,GUYEONPOKPO,Guyeonpokpo,Guyeonpokpo,GUYEONPOKPO,Guyeonpokpo,Guyeonpokpo,,13/01/2016,12,1,17190872,kor_Hang2Latn_MOCT_2000
35.587557,128.996632,35:35:15N,128:59:48E,H,FLLS,,KS,NS,kor,,폭포,구연폭포,구연폭포,구연폭포,구연폭포,구연폭포,구연폭포,,13/01/2016,12,,17190871,
35.37696,129.330015,35:22:37N,129:19:48E,H,FLLS,,KS,N,kor,,Pokpo,HAEUNPOKPO,Haeunpokpo,Haeunpokpo,HAEUNPOKPO,Haeunpokpo,Haeunpokpo,,25/02/2016,12,1,17270407,kor_Hang2Latn_MOCT_2000
35.37696,129.330015,35:22:37N,129:19:48E,H,FLLS,,KS,NS,kor,,폭포,해운폭포,해운폭포,해운폭포,해운폭포,해운폭포,해운폭포,,25/02/2016,12,,17270406,
35.675206,129.40596,35:40:31N,129:24:21E,H,FLLS,,KS,N,kor,,Pokpo,CHEONGSUPOKPO,Cheongsupokpo,Cheongsupokpo,CHEONGSUPOKPO,Cheongsupokpo,Cheongsupokpo,,09/02/2016,12,1,17226368,kor_Hang2Latn_MOCT_2000
35.675206,129.40596,35:40:31N,129:24:21E,H,FLLS,,KS,NS,kor,,폭포,청수폭포,청수폭포,청수폭포,청수폭포,청수폭포,청수폭포,,09/02/2016,12,,17226367,
35.405621,129.136486,35:24:20N,129:08:11E,H,FLLS,,KS,N,kor,,Pokpo,MUJIGAEPOKPO,Mujigaepokpo,Mujigaepokpo,MUJIGAEPOKPO,Mujigaepokpo,Mujigaepokpo,,11/02/2016,12,1,17233121,kor_Hang2Latn_MOCT_2000
35.405621,129.136486,35:24:20N,129:08:11E,H,FLLS,,KS,NS,kor,,폭포,무지개폭포,무지개폭포,무지개폭포,무지개폭포,무지개폭포,무지개폭포,,11/02/2016,12,,17233120,
35.137269,128.787006,35:08:14N,128:47:13E,H,FLLS,,KS,N,kor,,Pokpo,YONGCHUPOKPO,Yongchu-pokpo,Yongchu-pokpo,YONGCHUPOKPO,Yongchu-pokpo,Yongchu-pokpo,,07/03/2016,12,1,17295409,kor_Hang2Latn_MOCT_2000
35.137269,128.787006,35:08:14N,128:47:13E,H,FLLS,,KS,NS,kor,,폭포,용추폭포,용추폭포,용추폭포,용추폭포,용추폭포,용추폭포,,07/03/2016,12,,17295408,
35.203578,128.776797,35:12:13N,128:46:36E,H,FLLS,,KS,N,kor,,Pokpo,NAEEUNPOKPO,Naeeunpokpo,Naeeunpokpo,NAEEUNPOKPO,Naeeunpokpo,Naeeunpokpo,,04/03/2016,12,1,17293229,kor_Hang2Latn_MOCT_2000
35.203578,128.776797,35:12:13N,128:46:36E,H,FLLS,,KS,NS,kor,,폭포,내은폭포,내은폭포,내은폭포,내은폭포,내은폭포,내은폭포,,04/03/2016,12,,17293228,
35.187649,129.161945,35:11:16N,129:09:43E,H,FLLS,,KS,N,kor,,Pokpo,JANGSANPOKPO,Jangsanpokpo,Jangsanpokpo,JANGSANPOKPO,Jangsanpokpo,Jangsanpokpo,,22/03/2016,12,1,17338044,kor_Hang2Latn_MOCT_2000
